name,2020,2021Ab,1,1
Afia,12,11
Afie,0,0
Afif,22,22
Afifa,10,10
Afife,3,4
Afina,2,2
Afiqah,1,1
Afiya,3,3
Afke,1,1
Afnan,35,39
Afnaan,3,3
Afonso,13,15
Afope,1,1
Afou,1,1
Afra,14,14
Afrah,37,35
Afraima,0,0
Afrata,2,2
Afraz,3,3
Afreen,16,15
Africa,1,2
Afrim,49,50
Afrin,7,7
Afriyie,0,0
Afrodite,5,4
Afroz,3,3
Afryn,1,1
Afsa,2,2
Afsaneh,47,49
Afseh,1,1
Afsha,3,3
Afshan,25,25
Afshara,0,1
Afsheen,10,10
Afshin,53,52
Afsoon,3,3
Aftab,37,38
Afua,7,7
Afuwa,0,0
Afzal,15,16
Afaan,2,1
Agafia,1,1
Agah,5,5
Agahnifor,0,0
Agalya,2,2
Agam,4,3
Agan,3,3
Agape,2,2
Agapi,2,2
Agaran,0,1
Agash,3,3
Agastya,6,6
Agata,266,271
Agate,17,18
Agatha,21,18
Agathe,126,127
Agda,56,53
Agdá,0,0
Agean,1,1
Agenar,0,0
Ageno,1,1
Agern,0,0
Agga,9,7
Aggadhamma,0,0
Agge,31,34
Aggellos,0,0
Aggi,23,24
Aggie,4,5
Aggis,1,1
Agharr,0,0
Aghiad,6,6
Aghilas,1,1
Agid,18,19
Agim,50,49
Agines,0,0
Aginthan,2,2
Aginus,0,0
Agir,0,1
Agit,9,8
Agla,4,4
Aglaia,5,5
Aglaja,0,0
Agna,16,15
Agnar,28,28
Agne,100,96
Agnelea,1,1
Agner,201,192
Agnes,4921,5321
Ágnes,0,0
Agnés,0,0
Agnès,0,0
Agnesa,32,33
Agnese,45,47
Agneska,4,3
Agneskia,0,0
Agnesmarie,0,1
Agneta,44,44
Agnete,1903,1909
Agnetha,9,8
Agnethe,976,972
Agnette,2,2
Agnetthe,1,1
Agnez,1,1
Agni,6,7
Agnia,0,0
Agnieszka,742,740
Agnila,1,1
Agnita,1,1
Agno,2,2
Agnus,3,4
Agny,4,4
Agon,16,16
Ágoston,0,0
Agrim,2,2
Agrin,4,4
Agrina,1,1
Agrippina,0,0
Agris,14,14
Agron,34,37
Agshayan,0,0
Agthor,0,0
Agtor,0,0
Agum,1,1
Agunna,0,0
Agust,12,11
Ágúst,0,0
Ágústa,0,0
Agustín,0,0
Agyamah,0,1
Agyemang,0,0
Ah,16,16
Ahab,0,0
Ahad,27,27
Ahadi,1,1
Ahalvizhi,1,1
Ahalaam,0,0
Ahamed,9,8
Ahana,7,8
Ahanya,1,1
Ahat,10,10
Ahava,1,2
Ahcaam,0,0
Ahd,3,3
Ahen,2,2
Ahhimssa,0,0
Ahid,2,2
Ahil,12,12
Ahilan,5,5
Ahim,1,1
Ahir,1,1
Ahiyan,0,0
Ahjaz,0,0
Ahlam,129,128
Ahlan,2,3
Ahlas,1,1
Ahlea,1,1
Ahlia,2,2
Ahlma,2,2
Ahlaam,8,9
Ahmad,3262,3282
Ahmadi,2,2
Ahmadon,0,0
Ahmadulla,0,0
Ahmed,1888,1895
Ahmedeeg,1,1
Ahmednur,4,4
Ahmedur,0,0
Ahmet,770,773
Ahmethan,1,1
Ahn,8,9
Ahnaf,6,6
Ahnash,0,0
Ahndus,1,1
Ahona,1,1
Ahranan,1,1
Ahrendt,5,5
Ahrent,0,0
Ahrian,1,1
Ahriman,1,1
Ahrn,1,1
Ahrong,0,0
Ahsaja,0,0
Ahsan,55,56
Ahsen,15,15
Ahsoka,0,0
Ahthal,0,0
Ahti,2,2
Ahunna,0,0
Ahura,2,2
Ahvianna,0,0
Ahwaz,1,1
Ahyan,2,3
Ahza,0,0
Ahaana,0,0
Ahaanreddy,1,1
Ai,51,51
Ái,0,0
Aia,203,210
Aiad,6,6
Aiaemilia,1,1
Aiah,9,10
Aian,6,6
Aiaphilou,0,1
Aiara,1,1
Aias,3,3
Aiaz,1,1
Aibatyr,0,0
Aicha,201,205
Aiche,4,5
Aichia,3,2
Aicia,0,0
Aid,11,11
Aida,560,575
Aïda,0,0
Aidah,10,10
Aidalia,1,1
Aidalina,1,1
Aidan,69,78
Aide,3,3
Aiden,95,109
Aidenn,1,1
Aidi,1,1
Aidid,1,1
Aidin,17,18
Aidino,0,0
Aie,0,0
Aieey,0,0
Aies,0,0
Aiesha,2,1
Aieyan,1,1
Aifa,1,1
Aigil,0,1
Aiham,16,15
Aihan,2,2
Aihnoa,0,0
Aiinooa,0,1
Aija,77,77
Aijia,1,1
Aik,3,4
Aika,4,5
Aikaterini,56,53
Aiken,1,1
Aiko,20,20
Ail,1,1
Aila,49,55
Ailan,3,3
Ailbhe,3,1
Aileen,58,54
Ailema,0,1
Ailen,5,4
Ailey,1,2
Aili,17,16
Ailin,9,10
Ailiyah,0,1
Ailo,4,5
Aima,40,42
Aimah,1,1
Aimai,0,0
Aimal,9,9
Aiman,62,62
Aimar,1,1
Aimara,0,0
Aimas,2,2
Aimé,0,0
Aimee,77,78
Aimée,0,0
Aimèe,0,0
Aimeé,0,0
Aimen,10,9
Aimerciane,0,0
Aimi,14,13
Aimia,1,1
Aimie,6,6
Aimierovbiye,0,0
Aimilianos,0,0
Aimir,1,1
Aimma,1,1
Aimo,7,6
Aimy,6,7
Ain,7,8
Aina,94,99
Ainan,1,2
Ainara,3,2
Ainekisha,0,0
Ainhoa,11,6
Aini,1,1
Ainis,8,9
Aino,196,193
Ainoa,12,15
Ainoah,1,1
Ainoor,1,1
Aintavi,1,1
Aio,10,11
Aique,0,0
Air,0,0
Aira,23,23
Airah,3,4
Airi,12,12
Airika,2,2
Airin,5,5
Aironas,9,9
Airui,0,0
Airy,0,0
Airyaman,1,1
Ais,8,8
Aisa,35,36
Aisalina,1,1
Aisan,2,2
Aisata,0,0
Aischa,7,7
Aise,22,23
Aish,0,0
Aisha,824,857
Aishah,27,27
Aishani,2,2
Aishat,5,4
Aishleen,1,2
Aishnavi,1,1
Aisho,3,3
Aishreya,1,1
Aishvin,1,1
Aishwari,0,0
Aishwarya,8,6
Aishwaryar,0,0
Aishwini,1,1
Aishya,0,0
Aisja,1,1
Aisla,0,0
Aisling,8,9
Aislinn,5,5
Aison,1,1
Aisosa,2,1
Aissam,1,1
Aissatou,9,10
Aiste,60,63
Aisté,0,0
Aisvina,1,1
Aisyah,7,6
Aita,8,7
Aitana,6,9
Aitor,16,15
Aiva,14,14
Aivan,0,1
Aivar,2,3
Aivaras,47,49
Aiven,0,0
Aivi,5,5
Aivis,10,8
Aivon,1,1
Aivy,0,1
Aïvy,0,0
Aiwan,1,1
Aiwei,0,0
Aiwen,1,1
Aixi,0,0
Aiya,48,53
Aiyah,3,3
Aiyaluuna,0,1
Aiyan,1,1
Aiyana,2,3
Aiyanaeza,1,1
Aiyannah,1,3
Aiyo,1,1
Aiyub,1,1
Aiza,67,67
Aizah,27,25
Aize,1,1
Aizen,0,0
Aja,312,326
Ajadi,0,0
Ajah,23,23
Ajai,3,3
Ajaja,6,6
Ajan,22,25
Ajana,10,8
Ajanaindia,1,1
Ajanth,2,2
Ajarose,1,1
Ajas,1,1
Ajatsa,0,0
Ajavicca,0,0
Ajay,44,47
Ajaycharan,0,0
Ajaz,10,10
Ajda Filucca,0,0
Ajdin,85,88
Aje,5,5
Ajeeivan,1,1
Ajeeshan,1,1
Ajeet,1,1
Ajes,2,2
Ajesh,2,2
Ajet,10,10
Ajete,4,4
Ajey,1,1
Ajham,1,1
Ajil,0,0
Ajinth,0,0
Ajinwi,0,0
Ajish,0,1
Ajit,16,17
Ajith,7,8
Ajitsingh,1,1
Ajka,8,8
Ajla,155,158
Ajlan,8,8
Ajlin,10,11
Ajlina,5,5
Ajmal,56,54
Ajmin,0,1
Ajna,18,19
Ajni,1,1
Ajnur,10,10
Ajo,11,12
Ajoke,0,0
Ajooni,2,1
Ajouad,0,0
Ajra,2,1
Ajs,8,8
Ajsa,29,28
Ajsel,2,3
Ajsela,4,3
Ajsha,9,9
Ajshe,25,24
Ajshiv,1,1
Ajub,4,4
Ajuna,2,2
Ajus,9,9
Ajvan,1,1
Ajvin,2,2
Ajwa,4,5
Ajaaja,5,7
Ajaana,1,1
Aka,11,10
Aká,0,0
Akab,1,1
Akachi,0,0
Akachukwu,1,1
Akacia,6,7
Akafu,1,0
Akalie,1,1
Akam,23,22
Akamalik,0,0
Akamikazi,0,0
Akan,4,4
Akanksha,3,3
Akannguaq,1,1
Akanya,0,1
Akap,1,1
Akar,3,3
Akara,1,1
Akaran,3,4
Akari,7,4
Akarsh,0,0
Akash,29,26
Akasha,5,7
Akashi,1,1
Akasya,8,7
Akay,4,5
Akbar,65,63
Akber,3,3
Ake,1,1
Akec,0,0
Akecie,1,1
Aked,3,3
Akeeda,0,0
Akeel,15,14
Akeem,4,4
Akeen,1,1
Akeena,0,0
Akeera,1,1
Akeila,1,1
Akeilah,0,0
Akeisha,0,0
Akel,2,2
Akela,2,2
Akeleje,0,0
Akeleye,0,0
Akelia,1,1
Akeyla,0,0
Akhadi,0,0
Akheera,0,0
Akhere,0,0
Akhil,6,5
Akhila,5,7
Aki,35,30
Áki,0,0
Akidu,1,1
Akif,45,47
Akiko,19,21
Akil,17,19
Akila,8,8
Akilah,3,3
Akilan,5,5
Akilesh,0,0
Akili,0,0
Akilla,0,0
Akim,15,17
Akin,49,51
Akina,1,1
Akinola,1,1
Akinthan,1,1
Akinyi,0,0
Akio,4,3
Akira,25,27
Akis,1,1
Akisarpu,0,0
Akish,1,1
Akisooq,3,4
Akita,14,14
Akitta,1,1
Akiya,1,1
Akkapon,0,0
Akki,1,1
Akkirah,0,0
Akkiz,0,0
Aklilu,8,9
Akmal,12,12
Aknes,0,1
Ako,22,23
Akofa,0,0
Akombai,0,0
Akon,3,3
Akorede,0,0
Ákos,0,0
Akosua,10,10
Akoth,0,0
Akoun,0,0
Akouvi,2,2
Akpomejero,0,0
Akrab,0,0
Akram,156,161
Akrasi,0,0
Akrivi,0,1
Akrom,1,1
Aksa,15,17
Aksam,2,2
Aksanaa,1,1
Aksayan,2,2
Akseel,0,0
Aksel,4984,5217
Akseli,1,1
Akseline,0,0
Aksella,0,0
Aksh,0,0
Aksha,1,2
Akshaj,2,3
Akshajan,2,2
Akshara,6,6
Aksharan,1,1
Akshath,2,2
Akshay,21,21
Akshaya,10,11
Akshayen,1,1
Akshiita,1,1
Akshini,1,1
Akshithaa,2,2
Akshiv,0,0
Akshnaya,0,0
Akshobhya,1,1
Aksinja,0,0
Aksjaay,1,1
Akton,1,1
Aku,3,3
Akua,11,12
Akuamuah,0,0
Akuffobia,0,0
Akugbe,1,1
Akul,3,3
Akulina,0,0
Akulla,0,0
Akullu,0,0
Akutu,1,1
Akutaaneq,0,0
Akuvi,0,0
Akuye,0,0
Akva,0,0
Akvilé,0,0
Akvillas,1,1
Akwanui,0,0
Akwasi,6,6
Akwesi,1,1
Akyedezi,0,0
Akzhara,1,1
Akaasan,1,1
Al,51,52
Ala,93,91
Ala'a,11,11
Alaba,0,0
Alabama,3,3
Alabdin,0,0
Alabedin,0,0
Alabidin,0,0
Aladdin,22,22
Aladin,12,12
Alae,10,9
Alafair,1,1
Alaia,15,16
Alaïa,0,0
Alain,70,70
Alaine,6,5
Alaiya,1,2
Alaiyah,1,1
Alaiza,2,2
Alaja,1,1
Alakbar,0,1
Alakshiya,0,0
Alam,6,6
Alamea,0,0
Alamer,0,0
Alan,1069,1079
Alana,26,30
Alanas,4,4
Aland,60,68
Alandra,1,1
Alanis,2,2
Alanna,11,12
Alannah,11,9
Alannie,0,1
Alanyuy,0,0
Alara,13,16
Alas,4,4
Alasana,1,1
Alasca,0,0
Alasdair,9,10
Alaska,4,6
Alassane,0,0
Alathea,1,1
Alav,5,5
Alawi,2,2
Alaxandra,0,0
Alaya,26,31
Alayah,2,2
Alayla,0,0
Alayna,10,10
Alayaa,1,1
Alaz,7,8
Alazar,2,3
Alba,1683,1861
Alban,65,69
Albana,10,9
Albaneza,1,1
Albanor,1,1
Albantine,0,0
Albarosa,1,1
Albaraa,4,4
Albasenna,0,1
Albatina,0,0
Albena,17,20
Alber,2,3
Alberdine,1,1
Alberina,3,3
