Aorad,0,0
Aoxi,0,0
Aoyuan,0,0
Api,0,0
Apio,0,0
Apitta,0,0
Apollon,0,0
Apollone,0,0
Apostolis,0,0
Appi,0,0
Applepie,0,0
Applonia,0,0
Appolone,0,0
Apry,0,0
Apsarah,0,0
Aqbar,0,0
Aqqalukkuluk,0,0
Aquilla,0,0
Arabell,0,0
Arabelle,0,0
Arabi,0,0
Arada,0,0
Araiz,0,0
Aranoh,0,0
Ararat,0,0
Arbër,6,6
Arcadia,0,0
Archimedes,0,0
Arefah,0,0
Areias,0,0
Árelía,0,0
Aresume,0,0
Arevik,0,0
Argibald,0,0
Arha,0,0
Arhon,0,0
Aría,1,1
Arifeen,0,0
Arijielé,0,1
Arikki,0,0
Arisana,0,0
Arise,0,0
Arjam,0,0
Arjhun,0,0
Arkadan,0,0
Arkálo,0,0
Arkilles,0,0
Arkimedes,0,0
Arkiva,0,0
Arko,0,0
Arlee,0,0
Arlett,0,0
Ármann,1,1
Armano,0,0
Arnapi,0,0
Arnartaq,0,0
Arnarulunnguaq,0,0
Arnbjörg,1,1
Arnbjørk,0,0
Arnbjørn,15,15
Arndís,3,2
Arnello,0,0
Arnett,0,0
Arnfast,0,0
Árni,40,36
Árnína,0,0
Arnó,0,0
Arnoldine,0,0
Arnór,14,14
Arnóra,4,4
Arnþór,5,5
Arnulv,0,0
Arnviður,0,0
Áron,15,18
Aronn,0,0
Aroonsri,0,0
Áróra,7,7
Arreena,0,0
Arreeya,0,0
Arri,0,0
Arrose,0,0
Arsène,2,2
Arshmaan,0,0
Arshon,0,0
Arsinoi,0,0
Ársól,1,1
Arsyad,0,0
Arthisha,0,0
Arthiwara,0,0
Arthorn,0,0
Artimis,0,0
Artiyel,0,0
Artjun,0,0
Artturi,0,0
Arûné,0,0
Arushan,0,0
Arvida,0,0
Aryeh,0,0
Ása,30,30
Asahavey,0,0
Asamed,0,0
Asani,0,0
Asanji,0,0
Asantewaa,0,0
Asantewaah,0,0
Ásavilda,0,0
Asbjørn,2867,2926
Ásdis,2,2
Ásdís,19,20
Ásgeir,7,9
Asgermarko,0,0
Ashabi,0,0
Ashante,0,0
Ashay,0,0
Ashcariya,0,0
Asheli,0,0
Ashfaque,0,0
Ashhab,0,0
Ashkanja,0,0
Ashleena,0,0
Ashoya,0,0
Ashurban,0,0
Ashuza,0,0
Ashva,0,0
Asiltürk,0,0
Asinet,0,0
Askaran,0,0
Askbjørn,1,1
Áskell,1,1
Ásla,3,4
Aslac,0,0
Áslakur,1,1
Áslaug,4,4
Ásleyg,0,0
Asløg,1,1
Aslög,0,0
Asmann,0,0
Asmata,0,0
Asmelash,0,0
Asmi,0,0
Asmo,0,0
Asmuds,0,0
Asonganyi,0,0
Àsopesio,0,0
Aspasija,0,0
Asragül,0,0
Ásrún,4,5
Assana,0,0
Assante,0,0
Assiatou,0,0
Assiba,0,0
Ásta,27,31
Astair,0,0
Astamaya,0,0
Astecia,0,0
Asteway,0,0
Astiak,0,0
Astid,0,0
Astija,0,0
Astraea,0,0
Astralos,0,0
Astriionah,0,0
Astrimarii,0,0
Ástrós,2,4
Astrrid,0,0
Ástvaldur,1,1
Asuma,0,0
Asumani,0,0
Asuntha,0,0
Asvend,0,0
Asvør,2,2
Asyari,0,0
Asynia,0,0
Aszger,0,0
Ataitsiaq,0,0
Atapatthu,0,0
Ataul,0,0
Ateache,0,0
Ateed,0,0
Aténé,2,2
Athafa,0,0
Athaya,0,0
Atheesh,0,0
Athel,0,0
Athichad,0,0
